author_id,name,pos,org,paper_id
114390,"pei chi wu",1,"Natural Products Research Laboratories",49382
211227,"chih ming wang",3,"OptoElectronic Engineering National Dong Hua University",97057
63179,"su zeng",3,"Department of Pharmaceutical Analysis and Drug Metabolism",193627
218579,"qian dai",1,"Advanced Photonic Center Southeast University",100409
205042,"xiaoqiang fan",2,"International Joint Cancer Institute",94022
394325,"da yong zhou",3,"National Engineering Research Center of Seafood School of Food Science and Technology Dalian Polytechnic University",195203
264959,"fengrui song",3,"Chemical Biology Laboratory",125173
325169,"feng zhao",0,"The State Key Laboratory of Oil and Gas Reservoir Geology and Exploitation",157558
14458,"qianqian li",1,"Key Laboratory for Special Functional Materials",50759
249439,"siyang liu",0,"Beijing University of Posts and Telecommunications",117281
168741,"yongqiang wen",9,"Organic Solid Laboratory",74264
79778,"xuan he",0,"State Key Laboratory of Silicate Materials for Architectures",33234
17534,"yuanjin zhao",0,"Laboratory of Environment and Biosafety Research Institute of Southeast University in Suzhou",6758
141480,"kai ye",1,"State Key Laboratory of Lithospheric Evolution Institute of Geology and Geophysics",61572
356550,"qiang jing",3,"State Key Laboratory on Integrated Optoelectronics College of Electronic Science and Engineering Jilin University",172939
134339,"hong li",5,"Key Laboratory of Cognition and Personality SWU",107739
88448,"kuender d yang",6,"Chang Gung Childrens Hospital at Kaohsiung",37059
142088,"xiaohong pan",6,"Zhejiang Provincial Center for Disease Control and Prevention",61686
278708,"jian jun zou",2,"Department of Clinical Pharmacology Base",132750
192915,"hong guo",4,"Key Laboratory for Quantum Information and Measurement Peking University Ministry of Education",107438
50840,"hongchun shu",1,"Department of Electrical Engineering Kunming University of Science and Technology",65296
341130,"m wang",3,"Key Laboratory of Key Technology on Agricultural Machine and Equipment",165277
156893,"jianzhong shen",0,"Department of Pharmacology and Toxicology",68551
3961,"nobuhiro harada",4,"Department of Biochemistry School of Medicine Fujita Health University",1369
302437,"bo li",1,"College of Food Science and Nutritional Engineering",145342
49119,"shubo deng",0,"State Key Joint Laboratory of Environment Simulation and Pollution Control",27975
254372,"xiankang dou",3,"CAS Key Laboratory of Geospace Environment Department of Geophysics and Planetary Science University of Science and Technology of China",119765
51290,"jianyu yang",4,"School of Electronic Engineering University of Electronic Science and Technology of China",158226
275525,"ying li he",7,"Department of Infectious Diseases",131011
155972,"xiao mei wu",6,"Beijing Anding Hospital Capital Medical University",163278
225760,"lushan liu",1,"Institute of Cardiovascular Disease Key Laboratory for Arteriosclerology of Hunan Province",104457
374163,"xuan yang lai",4,"State Key Laboratory of Magnetic Resonance and Atomic and Molecular Physics Wuhan Institute of Physics and Mathematics Chinese Academy of Sciences",184257
207838,"zhi bini zheng",3,"Inst of Pharmacology and Toxicology",95275
46139,"xu xu",0,"College of Metrology and Measurement Engineering",181589
48184,"zhiguo su",4,"National Key Laboratory of Biochemical Engineering",73970
271047,"deheng zhang",0,"Dept of Phys",128395
334706,"y n dai",5,"Kunming University of Science and Technology Engineering Research Center for Silicon Metallurgy Silicon Materials of Yunnan Provincial Universities",165001
356318,"shuangxi fan",2,"Family Planning Institute of Guangdong",172737
2148,"w xu",0,"Department of Modern Mechanics",18254
85091,"lenan wu",1,"School of Information Science and Engineering",35420
136074,"changyuan yu",1,"Modulation and Coding Department A STAR Institute for Infocomm Research I2R",58830
320021,"yiming zhou",1,"China Academy of Space Technology",154943
106798,"yingjie victor chen",7,"Computer Graphics Technology",45765
75245,"ziwei liu",1,"The State Key Laboratory of High Performance Ceramics and Superfine Microstructures Shanghai Institute of Ceramics Chinese Academy of Sciences",31109
2996,"t duan",3,"Department of Obstetrics",170173
145176,"cheng sheng wu",0,"China Ship Scientific Research Center",63227
226748,"xiuli zhang",4,"Department of Applied Chemistry",104947
11004,"ahmed a elzatahry",11,"Materials Science and Technology Program College of Arts and Sciences Qatar University",4346
232406,"feng ling",5,"Department of Neurosurgery Xuanwu Hospital Capital Medical University",108267
381645,"jin gui bao",1,"Department of Clinical Laboratory First Affiliated Hospital Guangxi Medical University",188218
176559,"jin ying yue",0,"Graduate School of the Chinese Academy of Sciences",78193
392631,"lihao yuan",0,"College of Shipbuilding Engineering",194380
233585,"ping'an li",3,"School of Information Engineering",109084
33112,"yi zeng",3,"Shanghai Institute of Ceramics",31059
184242,"dan huang",2,"School of Materials Science and Engineering",81728
16869,"david g evans",6,"State Key Laboratory of Chemical Resource Engineering",142698
18472,"qiang liu",0,"Department of Computer Science and Technology",157009
242207,"xu liang",3,"Tsinghua Univ",113826
59340,"x hu",0,"Department of Pediatrics",24032
157100,"hongjun zhang",2,"Laser Materials Processing Research Center School of Materials Science and Engineering Tsinghua University",68764
8802,"kai yue zhang",4,"Chinese Natl Hum Genome Ctr S",130274
317913,"lu dong",3,"National Key Laboratory of MicroNano Fabrication Technology",153661
397657,"hong fan",2,"Department of Chemical and Biological Engineering",197007
269613,"gaosan liu",2,"Guangxi Key Laboratory of Environmental Engineering and Protection and Assessment",127419
132463,"y tan",2,"Shanghai Univ of Electric Power",57271
356313,"shunmei deng",5,"Semen Bank Family Planning Hospital of Guangdong",172735
128295,"xue jun zhang",58,"State Key Laboratory Incubation Base of Dermatology",77405
49802,"oscar c au",1,"Dept of Elec and Electronic Eng",37223
5359,"limin zhang",0,"Department of Civil Engineering",36362
268531,"juan li",0,"Department of Biological Sciences",126928
18925,"yi ming shao",0,"Institute of Biochemical Sciences",191910
246326,"baojiu chen",6,"Department of Physics",187279
377688,"qun li",1,"Department of Immunology Anhui Medical University",186190
2749,"weiping wang",1,"Department of Industrial Engineering",76039
59933,"meiyong liao",1,"National Institute for Materials Science",24167
299195,"j olsen",2,"Section for Epidemiology",143536
31359,"hong chen",5,"Key Lab of Semiconductor Materials Science",133634
245836,"r fagard",10,"Klinisch Laboratorium Hypertensie",115726
298891,"hui nan zheng",2,"CAS Key Laboratory of Basic Plasma Physics",197911
89036,"qi zhen shi",5,"Lab of PhysicoInorganic Chem",155953
258166,"m s ghidaoui",2,"Hong Kong University of Science and Technology",121796
164122,"h y chenchen",0,"Department of Obstetrics and Gynecology",71891
6805,"s j li",1,"College of Mathematics and Science",2598
349976,"suigeng du",0,"Key Laboratory of Contemporary Design and Integrated Manufacturing Technology Ministry of Education",169636
275246,"junpin lin",1,"State Key Laboratory for Advanced Metals and Materials",130749
129585,"jian ping wang",9,"Department of Colorectal Surgery",199825
101024,"f y zhu",1,"College of Chemistry and Chemical Engineering",43359
99083,"xiaoliang shan",4,"Key Laboratory of Molecular Biology of Infectious Diseases",42597
391889,"t richard hull",3,"Centre for Fire and Hazards Science University of Central Lancashire",194469
352853,"b p ren",2,"Key lab of Animal Ecology and Conservation Biology",170751
80097,"chun ta liao",3,"Department of Otorhinolaryngology Head and Neck Surgery",58670
118292,"xuejie liu",0,"School of Mechanical Engineering",50822
356992,"baiquan yang",0,"Forensic Medical Examination and Identification Center of Jilin Province",173190
336028,"shun zhang",1,"Department of Radiology Huazhong University of Science and Technology Tongji Hospital",162970
190726,"d meli",1,"Dipartimento di Chimica e Chimica Industriale",85394
145702,"nan wu",3,"Department of Neurosurgery",63500
151693,"qin qin yu",1,"Lab of Pharmaceutical Analysis and Drug Metabolism",193639
124357,"john b robbins",3,"Eunice Kennedy Shriver National Institute of Child Health and Human Development",54117
54922,"wei lin chen",2,"Key Laboratory of Meteorological Disater of Ministry of Education Nanjing University of Information Science and Technology",22172
110447,"yonggang zhang",0,"Department of Respiratory Medicine",197060
384777,"qiuju yuan",0,"School of Chinese Medicine",189856
23203,"hai shun wu",2,"Sch of Chem and Materials Science",38263
318875,"gan lu",2,"Baidu",154159
4621,"hong hao yan",2,"The State Key Laboratory of Structural Analysis for Industrial Equipment",1629
243831,"suyu wang",4,"Applied Superconductivity Laboratory ASCLab",134657
225937,"yuan luo",0,"Research Center of Intelligent System and Robotics",104560
117392,"zhang nong",5,"Department of Pathology",50497
192264,"guobiao cai",0,"School of Astronautics",181472
226616,"hongping zhou",4,"Department of Chemistry Key Laboratory of Functional Inorganic Materials Chemistry of Anhui Province Anhui University",104993
153772,"hualiang jiang",4,"School of Pharmacy",106675
393743,"guoquan yan",1,"Institutes of Biomedical Sciences",194961
209607,"ken ichi ueda",2,"Institute for Laser Science",175653
13148,"yongsheng zhao",8,"CAS Key Laboratory of Photochemistry",28584
195716,"jianda shao",6,"Key Laboratory of Materials for High Power Laser Shanghai Institute of Optics and Fine Mechanics Chinese Academy of Sciences",136272
28653,"chang xiang shen",3,"School of Computer Information and Technology",150445
275723,"shuisheng zhou",2,"Department of Applied Mathematics",131145
130816,"congjie ou",1,"Department of Physics",56665
196800,"bin zou",0,"Sch of Math and Comp Sci",88978
136900,"yuexiu wang",0,"Coll of Traditional Chinese Med",59236
323387,"jian cui",2,"Automation Engineering school Beijing Polytechnic",156645
84071,"ningbo chen",4,"EHF Key Laboratory of Fundamental Science",34910
15712,"long jiang",5,"Beijing National Laboratory for Molecular Sciences",121170
314208,"rui han",1,"Institute of Materia Medica",151765
236135,"ya chin king",5,"Department of Electronics Engineering",110509
131934,"yongbo su",2,"Institute of Microelectronics",132469
69844,"edward o lo",0,"California ISO Market Quality and Renewable Integration",28335
236078,"yang li",1,"College of Mechatronic Engineering",110491
58259,"min jiang",1,"College of Information Engineering",154941
308635,"z y li",10,"Institute of Modern Physics Chinese Academy of Sciences",148623
312355,"xixia wang",4,"Department of Materials",150901
82151,"jun shou li",1,"Institute of Advanced Materials Shijiazhuang Mechanical Engineering College",152127
210995,"wen jia xie",3,"Department of Applied Physics",96931
127094,"chao hu",0,"Departments of Urology School of Medicine Shanghai Jiao Tong University",55158
343576,"hong liu",1,"Uint 63895 of PLA",166423
63970,"yiqing qiu",6,"Department of Neurology",25557
8693,"robert i boughton",8,"Department of Physics and Astronomy",60058
92593,"chu chen chueh",1,"Department of Chemical Engineering",189376
55913,"yuhan sun",3,"State Key Laboratory of Coal Conversion",94638
182167,"patrick h k ngai",9,"Department of Biochemistry",80822
69213,"ming ye",9,"School of Mechanical and Power Engineering",28133
134957,"jiao gao",2,"Department of Physics",58260
220726,"xin gu",1,"Ministry of Education School of Chemistry and Chemical Engineering Shandong University",102040
344828,"ge fei zhang",5,"State Key Laboratory of Information Security",167032
156420,"lu han",4,"School of Information and Electronics Beijing Institute of Technology",182974
266372,"feng mei liu",6,"Wuhan Center China Geological Survey",125827
147777,"xun hou",4,"Key Laboratory for Physical Electronics and Devices School of Electronics and Information Engineering Xian Jiaotong University",133619
35818,"jiazeng liu",0,"State Key Laboratory for Manufacturing Systems Engineering",14237
305923,"shi zhuang zhang",5,"Imaging Center of Affiliated Hospital of Weifang Medical University",147211
99609,"ming che chan",1,"Department of Electrical Engineering",42878
397681,"zhibin ye",1,"Department of Chemical Engineering",196982
159160,"wang hui",1,"Chelbi Engineering Consultants Inc",69745
396939,"david smith",8,"Lab of Environmental Spectroscopy",196307
